"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_8402" 1542 1312 1263 1430 1261 1600 1322 1419 1417 1142 1581 1688
"gene_8403" 6564 6827 7187 4768 4739 4798 5025 5038 5341 5090 5312 5417
"gene_8404" 25 34 42 39 66 53 17 47 37 56 59 63
"gene_8405" 295 408 392 165 181 314 203 196 237 136 167 149
"gene_8406" 4 2 2 0 0 0 12 11 13 0 0 0
"gene_8407" 1602 1486 1304 1468 1730 1514 1114 1168 1266 1878 1512 1606
"gene_8408" 419 523 505 888 814 801 549 373 513 842 731 732
"gene_8409" 35 8 30 56 46 49 62 69 77 28 19 41
"gene_8410" 8 14 11 24 17 26 49 19 19 3 4 4
"gene_8411" 397 352 412 357 348 412 479 379 365 365 324 399
"gene_8412" 144 293 226 226 214 195 227 217 162 146 186 148
"gene_8413" 1740 1195 1711 1080 1217 962 1318 1417 1670 886 966 793
"gene_8414" 613 678 702 455 498 452 544 560 482 558 361 371
"gene_8415" 65 102 70 24 30 45 115 76 73 45 99 85
"gene_8416" 3598 4170 3572 4660 4328 5690 3465 4644 3244 4588 4462 4851
"gene_8417" 460 464 418 432 353 436 447 339 392 652 674 432
"gene_8418" 1548 1428 1251 1353 1208 1408 1383 1223 1448 1743 1555 1156
"gene_8419" 159 153 124 85 85 113 101 137 116 123 118 114
"gene_8420" 293 425 438 459 549 504 479 458 418 584 625 554
"gene_8421" 313 234 202 124 120 113 109 199 159 96 138 127
"gene_8422" 218 198 308 235 128 206 91 88 179 181 238 252
"gene_8423" 2315 2373 2499 1993 1975 2534 1556 2193 1530 2105 1960 3061
"gene_8424" 857 489 517 635 622 606 828 633 784 741 633 577
"gene_8425" 823 941 670 731 778 641 548 635 724 1419 1201 1219
"gene_8426" 5616 5036 4796 7256 8342 8244 5899 6590 5974 7324 4832 5631
"gene_8427" 758 578 641 635 630 491 561 482 504 1044 1222 943
"gene_8428" 15 8 14 23 36 24 3 4 7 15 10 6
"gene_8429" 537 723 622 663 614 627 612 502 575 696 813 734
"gene_8430" 1 3 3 0 0 0 0 0 0 0 0 0
"gene_8431" 40 39 26 92 89 54 11 51 16 37 48 60
"gene_8432" 3400 3496 2772 4592 4446 3436 3672 3637 4254 4025 3283 4055
"gene_8433" 272 260 291 215 235 167 222 272 225 254 243 290
"gene_8434" 66 56 58 48 58 49 65 36 58 29 13 23
"gene_8435" 304 265 216 355 321 291 206 132 119 265 215 191
"gene_8436" 180 189 165 112 138 135 245 129 129 178 154 173
"gene_8437" 1 1 2 14 10 3 30 20 21 4 8 3
"gene_8438" 95 115 120 76 112 118 278 86 290 219 203 186
"gene_8439" 368 320 262 142 258 192 236 214 181 212 232 220
"gene_8440" 5 4 11 11 10 5 10 3 2 22 17 22
"gene_8441" 8 12 8 10 12 7 8 6 3 13 2 6
"gene_8442" 149 158 139 179 148 170 262 184 211 241 315 246
"gene_8443" 1968 1981 1706 1137 1295 1558 2801 2250 2187 1906 1820 1987
"gene_8444" 1280 1432 1295 941 860 1242 903 1043 1147 901 901 802
"gene_8445" 488 388 441 269 174 285 378 428 395 376 474 398
"gene_8446" 761 732 778 707 662 684 472 709 575 472 425 297
"gene_8447" 1935 1815 2024 1607 1877 1735 1875 2029 1924 2017 1622 1468
"gene_8448" 181 151 180 92 70 86 162 97 93 114 112 109
"gene_8449" 10 23 20 48 42 49 42 44 58 63 78 42
"gene_8450" 809 796 827 587 494 609 698 736 538 764 792 761
"gene_8451" 39 29 42 15 16 13 23 19 29 14 4 5
"gene_8452" 78 148 79 64 68 53 73 46 42 164 155 136
"gene_8453" 318 269 279 458 478 471 324 204 151 397 324 434
"gene_8454" 1241 1282 1067 1093 1345 1242 1259 981 1109 1468 1959 1742
"gene_8455" 1881 1720 2178 1774 3008 2075 1588 2053 1974 1645 1485 1906
"gene_8456" 435 422 448 485 623 580 273 507 342 570 462 499
"gene_8457" 756 992 817 1373 1394 843 920 933 863 919 712 895
"gene_8458" 160 269 208 187 200 249 134 82 97 138 135 141
"gene_8459" 255 332 326 457 478 456 239 199 286 355 458 463
"gene_8460" 1012 1052 968 1478 1288 1197 1377 1395 1296 942 1460 982
"gene_8461" 88 81 87 82 88 79 185 198 200 87 75 96
"gene_8462" 333 232 311 168 161 164 225 252 232 185 185 138
"gene_8463" 249 256 256 32 85 45 182 209 155 121 162 167
"gene_8464" 41 52 46 63 42 78 68 52 54 55 55 55
"gene_8465" 1231 1467 946 962 864 1202 1135 1201 1210 1618 1796 1546
"gene_8466" 190 156 219 102 133 168 93 105 81 106 114 107
"gene_8467" 548 510 541 449 688 529 772 621 595 470 405 442
"gene_8468" 352 322 369 278 284 292 378 329 374 115 257 147
"gene_8469" 409 374 340 379 281 225 136 156 146 295 403 355
"gene_8470" 826 937 1042 1149 1383 1279 1023 1244 1020 1102 1099 1037
"gene_8471" 392 357 359 309 299 308 229 227 220 244 333 268
"gene_8472" 61 60 34 45 42 72 9 7 9 18 9 20
"gene_8473" 0 0 0 3 5 2 2 3 9 3 0 5
"gene_8474" 997 869 778 1147 1083 1243 1058 1126 872 442 576 629
"gene_8475" 5 7 3 3 1 1 1 0 2 26 23 14
"gene_8476" 264 315 177 216 224 161 132 89 78 178 170 113
"gene_8477" 64 89 74 46 55 32 65 63 45 82 146 176
"gene_8478" 4 6 18 18 13 24 17 22 11 26 37 25
"gene_8479" 2192 3084 2715 2142 2923 2412 2239 2332 2489 2910 3218 3124
"gene_8480" 710 761 604 455 471 589 605 532 758 586 702 810
"gene_8481" 1141 1594 1188 1053 1082 1081 1248 1058 1134 1208 1298 1154
"gene_8482" 504 410 472 330 407 395 483 474 633 489 488 649
"gene_8483" 745 702 758 829 968 1588 628 648 623 518 511 648
"gene_8484" 234 188 207 56 134 59 82 130 142 85 101 100
"gene_8485" 225 208 228 126 185 201 264 339 231 201 185 224
"gene_8486" 562 549 732 733 513 563 664 737 590 374 320 415
"gene_8487" 52 86 77 43 39 43 63 62 64 43 49 47
"gene_8488" 598 501 436 309 331 371 415 341 274 665 490 615
"gene_8489" 289 231 295 308 212 243 104 237 282 272 288 156
"gene_8490" 94 81 91 51 67 46 46 41 71 109 105 152
"gene_8491" 776 626 903 294 538 430 239 321 337 482 374 505
"gene_8492" 52 63 46 29 38 26 56 77 90 42 41 18
"gene_8493" 106 95 100 54 36 51 79 76 59 59 50 80
"gene_8494" 191 190 169 148 135 148 117 88 135 128 103 143
"gene_8495" 3058 3478 3344 3425 3449 3433 2559 3361 2841 2762 2513 2798
"gene_8496" 440 676 608 348 571 694 502 582 639 664 726 816
"gene_8497" 1966 1848 2299 2244 1751 1660 1672 1568 2252 1419 1484 2029
"gene_8498" 38 23 58 115 130 101 66 74 89 66 36 50
"gene_8499" 154 147 148 103 70 67 144 98 124 43 53 59
"gene_8500" 42 48 38 63 22 39 47 41 41 51 54 60
"gene_8501" 1025 904 1038 748 867 976 720 742 699 919 861 1021
"gene_8502" 14 17 6 8 5 2 0 4 2 28 15 21
"gene_8503" 1113 1334 1199 423 546 437 503 600 729 732 817 782
"gene_8504" 442 391 484 464 382 398 333 435 344 716 621 596
"gene_8505" 235 222 182 116 176 137 182 200 142 213 182 198
"gene_8506" 98 74 71 73 35 33 14 3 23 76 38 71
"gene_8507" 591 448 542 1129 776 905 560 857 695 430 402 437
"gene_8508" 82 54 71 44 52 52 70 48 69 23 16 22
"gene_8509" 0 0 0 1 5 3 1 2 2 1 2 1
"gene_8510" 0 0 0 2 2 5 2 0 3 0 0 0
"gene_8511" 463 521 493 520 545 501 482 519 451 546 350 496
"gene_8512" 67 33 54 103 79 100 85 86 95 75 53 95
"gene_8513" 2 1 0 0 1 3 0 0 0 0 0 1
"gene_8514" 965 928 941 804 1064 915 887 803 737 791 1072 1124
"gene_8515" 119 182 203 206 139 179 131 130 171 142 106 124
"gene_8516" 943 798 846 1147 905 1321 800 688 805 623 747 532
"gene_8517" 312 302 294 324 264 353 264 227 255 208 255 136
"gene_8518" 436 493 431 457 587 593 443 350 334 326 371 418
"gene_8519" 140 125 132 168 110 175 160 98 118 74 66 76
"gene_8520" 1139 1152 1138 1061 925 1129 1286 1101 1507 652 686 684
"gene_8521" 1006 1183 1007 975 1152 1018 1116 869 978 1056 1257 1033
"gene_8522" 110 118 113 129 136 118 85 95 73 130 114 99
"gene_8523" 768 725 743 678 536 627 331 471 544 907 945 1653
"gene_8524" 128 90 103 121 124 116 68 71 89 108 91 119
"gene_8525" 25 31 19 52 60 55 55 48 50 104 93 81
"gene_8526" 54 43 68 51 65 73 32 46 20 15 55 42
"gene_8527" 145 125 147 80 95 94 59 69 43 77 71 66
"gene_8528" 104 109 132 145 157 201 136 78 82 145 153 82
"gene_8529" 8 22 24 30 28 40 21 15 20 55 48 61
"gene_8530" 711 658 848 1207 1001 771 1130 894 815 857 715 1130
"gene_8531" 3842 3147 4117 4308 4133 4225 2698 2998 3703 3966 4228 3814
"gene_8532" 1700 1413 1529 2338 2012 2492 1836 1990 1778 1926 1687 2038
"gene_8533" 28 40 30 38 76 43 42 34 32 30 19 22
"gene_8534" 281 193 158 230 167 204 77 54 75 113 107 137
"gene_8535" 211 160 222 128 124 112 178 124 139 150 62 95
"gene_8536" 212 176 182 127 119 97 172 160 180 185 267 125
"gene_8537" 26 21 25 13 15 5 55 30 33 24 14 16
"gene_8538" 531 583 455 528 656 410 562 533 542 462 530 494
"gene_8539" 257 321 254 363 227 236 276 255 278 239 285 226
"gene_8540" 2462 2191 2416 1680 1906 1460 1934 2483 2262 2166 3325 1891
"gene_8541" 81 72 75 12 10 9 12 16 16 52 48 49
"gene_8542" 13 18 18 30 23 25 29 38 35 64 61 47
"gene_8543" 827 881 529 562 771 707 766 612 715 398 390 374
"gene_8544" 105 116 80 48 65 80 77 50 83 102 72 100
"gene_8545" 58 70 47 42 44 50 5 10 7 20 28 30
"gene_8546" 397 548 529 612 492 663 267 252 383 987 1031 888
"gene_8547" 206 186 190 325 234 282 78 113 78 267 195 243
"gene_8548" 320 415 431 304 348 312 473 926 461 460 456 431
"gene_8549" 78 91 72 88 106 85 165 196 229 155 129 62
"gene_8550" 415 351 386 338 293 336 485 517 558 172 316 233
"gene_8551" 353 315 360 732 520 653 332 300 281 343 402 363
"gene_8552" 999 923 1452 1226 1351 928 1244 996 1691 1052 1010 1229
"gene_8553" 123 91 75 85 75 94 122 78 121 63 124 107
"gene_8554" 326 412 342 287 309 312 538 482 478 290 318 296
"gene_8555" 555 532 554 722 536 495 635 768 488 504 494 514
"gene_8556" 266 232 210 176 156 172 174 178 210 177 142 122
"gene_8557" 2166 1736 2286 2097 2123 2486 2999 2951 2830 1530 1436 1984
"gene_8558" 3 4 2 25 10 12 0 0 0 6 11 9
"gene_8559" 3722 3565 3563 2759 3040 2519 3322 3528 4716 4155 3810 3409
"gene_8560" 1491 1238 1338 1771 1433 1686 2400 1748 1669 1817 2211 1550
"gene_8561" 24 21 5 7 6 15 13 23 20 26 18 19
"gene_8562" 2384 2982 3126 2078 2244 2057 2423 2448 2323 2758 2521 3157
"gene_8563" 6167 5837 6100 6300 5825 5079 5004 5448 3513 3709 4405 3692
"gene_8564" 232 252 157 182 158 214 236 88 278 125 144 142
"gene_8565" 7 8 15 52 21 26 42 74 43 11 14 10
"gene_8566" 403 311 319 317 419 442 248 332 436 614 641 636
"gene_8567" 907 733 1023 983 910 1216 483 682 880 515 530 502
"gene_8568" 353 513 460 515 339 730 388 258 419 313 365 266
"gene_8569" 4 10 10 12 15 15 15 13 20 3 1 4
"gene_8570" 112 124 150 419 457 412 234 336 194 245 190 139
"gene_8571" 228 178 202 297 352 303 131 145 138 143 123 145
"gene_8572" 1303 1369 1018 1150 1155 1268 991 930 809 922 1108 1162
"gene_8573" 294 171 173 97 106 118 98 77 93 103 98 109
"gene_8574" 87 97 56 100 82 98 99 148 86 54 83 75
"gene_8575" 43 42 46 39 55 117 39 57 58 49 33 28
"gene_8576" 590 752 560 661 716 656 975 949 919 591 521 520
"gene_8577" 993 733 1112 718 716 865 898 883 1161 490 624 864
"gene_8578" 603 772 768 604 556 511 354 406 546 512 581 669
"gene_8579" 71 95 90 128 138 125 129 101 122 100 104 136
"gene_8580" 4 6 1 16 15 20 13 15 8 22 7 13
"gene_8581" 928 977 1239 1144 1379 1032 1055 1123 1308 1196 1108 1031
"gene_8582" 5479 4831 5155 5048 4885 5645 5098 5855 4478 3517 2998 3223
"gene_8583" 461 547 625 568 590 622 490 512 470 564 552 596
"gene_8584" 0 0 0 0 0 0 0 0 0 2 2 3
"gene_8585" 2 1 1 1 1 3 8 3 2 14 15 16
"gene_8586" 1217 1471 1414 1245 1255 1548 1443 1022 1187 2248 1818 1773
"gene_8587" 692 574 632 866 988 889 645 638 695 598 439 500
"gene_8588" 170 156 118 165 205 168 137 181 303 258 338 314
"gene_8589" 335 254 187 222 208 322 204 149 202 158 129 141
"gene_8590" 1578 2144 1680 1815 1358 2031 1916 2171 2086 3517 2583 1527
"gene_8591" 274 345 330 238 173 284 151 135 239 125 185 166
"gene_8592" 1972 1135 1520 1481 1589 1566 1186 880 1176 518 610 492
"gene_8593" 2 3 5 8 7 22 5 5 5 0 0 0
"gene_8594" 181 192 200 298 258 290 195 221 244 173 185 207
"gene_8595" 118 145 148 137 114 94 26 17 41 114 137 97
"gene_8596" 66 51 65 141 133 201 96 69 79 28 81 75
"gene_8597" 328 332 277 202 160 169 258 331 247 164 252 297
"gene_8598" 193 179 226 164 138 103 236 227 232 118 121 95
"gene_8599" 0 0 0 2 1 4 0 3 4 0 0 0
"gene_8600" 213 218 172 171 202 132 138 152 175 172 296 254
"gene_8601" 1010 960 1011 671 590 679 883 897 799 661 851 637
"gene_8602" 794 590 528 570 685 618 638 468 462 522 495 576
"gene_8603" 105 88 88 47 45 93 141 114 109 94 98 92
"gene_8604" 1 1 1 1 1 2 0 0 0 16 3 8
"gene_8605" 232 294 256 242 236 168 295 385 307 267 274 260
"gene_8606" 3 1 1 0 0 0 0 0 0 0 0 0
"gene_8607" 57 28 52 33 34 25 15 12 18 3 5 5
"gene_8608" 166 204 104 210 208 171 280 373 309 238 223 290
"gene_8609" 672 488 595 548 298 395 463 487 437 177 232 379
"gene_8610" 2552 1528 1692 1734 1258 1437 1742 1528 1758 1488 1233 1379
"gene_8611" 184 127 252 357 380 430 284 355 220 231 243 235
"gene_8612" 1186 1176 1269 587 964 935 1498 979 1603 1172 1378 1102
"gene_8613" 74 115 55 152 109 249 163 133 161 137 130 155
"gene_8614" 48 56 45 29 77 72 89 152 88 36 57 66
"gene_8615" 601 686 800 601 825 570 662 724 905 639 524 699
"gene_8616" 516 684 613 1075 1143 1126 550 468 440 962 841 947
"gene_8617" 363 316 474 383 372 410 570 475 531 400 450 458
"gene_8618" 41 24 28 35 54 39 24 18 28 40 28 18
"gene_8619" 97 89 228 235 174 168 118 116 109 126 132 173
"gene_8620" 1516 1443 1492 1732 1712 1754 1845 1709 1504 1545 1256 1489
"gene_8621" 487 460 438 464 442 458 400 342 326 683 491 490
"gene_8622" 108 102 124 114 109 115 87 94 98 32 48 23
"gene_8623" 597 357 669 400 431 562 481 570 558 631 665 783
"gene_8624" 1937 1709 2167 1805 2082 1923 1772 1940 1774 1932 1461 1895
"gene_8625" 264 296 223 319 277 355 484 387 561 309 382 343
"gene_8626" 71 98 56 52 75 40 41 45 46 83 92 66
"gene_8627" 53 69 48 112 188 137 60 75 69 95 88 82
"gene_8628" 34 10 22 4 1 1 15 7 16 0 0 0
"gene_8629" 2 0 1 0 0 0 0 0 0 0 0 0
"gene_8630" 231 162 266 402 307 385 191 161 196 223 274 194
"gene_8631" 2 0 2 0 0 0 2 3 1 0 0 0
"gene_8632" 612 448 404 557 511 539 652 556 688 589 694 672
"gene_8633" 87 106 164 197 242 195 90 102 102 136 108 145
"gene_8634" 26 18 33 20 14 10 21 21 18 32 38 36
"gene_8635" 1397 1184 1099 1648 1418 1518 1747 1354 936 1186 1290 1402
"gene_8636" 1642 2301 1784 1366 1461 938 1300 1318 1454 1545 1447 1690
"gene_8637" 143 147 110 234 172 192 186 152 153 154 155 120
"gene_8638" 179 229 220 119 155 242 104 112 114 121 111 115
"gene_8639" 2 1 3 16 14 39 18 20 22 1 4 2
"gene_8640" 376 414 242 625 443 480 487 428 322 470 403 422
"gene_8641" 35 26 18 9 6 4 30 24 36 8 13 44
"gene_8642" 963 804 955 1042 1284 1180 829 945 749 897 1048 1666
"gene_8643" 165 131 179 83 99 205 230 143 111 212 224 176
"gene_8644" 506 527 510 564 651 547 727 400 479 518 517 535
"gene_8645" 84 67 75 105 89 49 107 139 194 78 98 115
"gene_8646" 1193 1064 1087 1442 1202 1108 908 923 832 627 735 658
"gene_8647" 1959 2104 2480 2473 2093 1834 2175 1767 1664 1380 2031 1512
"gene_8648" 3 2 9 22 17 15 12 11 15 8 10 9
"gene_8649" 55 61 91 10 9 10 19 7 13 14 8 11
"gene_8650" 171 139 168 91 93 135 120 154 126 118 175 159
"gene_8651" 49 23 22 19 30 17 68 106 45 57 65 96
"gene_8652" 68 68 79 17 18 15 35 60 29 37 24 26
"gene_8653" 438 667 509 322 330 366 376 426 316 360 360 302
"gene_8654" 218 305 231 275 306 314 209 248 212 275 372 327
"gene_8655" 179 246 264 304 768 394 255 283 320 342 198 292
"gene_8656" 69 60 42 76 69 92 118 129 145 72 43 73
"gene_8657" 38 13 16 54 133 94 115 82 73 29 38 24
"gene_8658" 2 5 1 2 2 4 11 5 7 0 0 0
"gene_8659" 669 602 573 617 523 554 537 583 534 887 755 652
"gene_8660" 232 192 295 89 99 102 220 146 86 190 156 148
"gene_8661" 86 81 94 88 118 128 115 97 95 125 109 125
"gene_8662" 128 250 275 223 245 313 318 221 252 299 181 229
"gene_8663" 0 0 0 2 0 2 0 0 0 8 2 3
"gene_8664" 312 360 390 334 519 365 503 407 342 423 417 487
"gene_8665" 3821 2870 3357 2213 2634 2639 4252 3285 3732 2379 2832 2712
"gene_8666" 303 304 334 251 280 324 307 343 277 328 296 159
"gene_8667" 1730 1627 1684 2127 1692 1598 1591 1459 1493 1378 1385 1778
"gene_8668" 768 694 946 974 1107 743 673 643 551 778 865 829
"gene_8669" 1054 516 726 932 1102 1126 751 981 843 1012 1282 934
"gene_8670" 32 17 47 24 21 17 38 27 40 60 60 55
"gene_8671" 376 419 342 572 634 955 602 734 571 752 733 733
"gene_8672" 23 36 23 128 152 101 87 45 43 42 75 49
"gene_8673" 17 20 27 26 16 27 42 45 24 20 29 19
"gene_8674" 411 217 371 623 664 617 620 568 578 502 501 479
"gene_8675" 1 0 0 3 0 0 3 2 0 3 3 2
"gene_8676" 154 252 225 294 138 238 131 111 155 232 258 190
"gene_8677" 580 502 533 285 298 272 511 565 530 298 335 230
"gene_8678" 33 35 21 33 55 34 25 45 41 4 11 15
"gene_8679" 27 79 59 69 73 97 63 91 118 70 98 58
"gene_8680" 102 85 82 142 147 183 241 183 232 156 147 108
"gene_8681" 70 59 42 24 18 31 35 32 48 7 4 5
"gene_8682" 272 228 205 471 359 336 159 149 214 338 267 335
"gene_8683" 159 135 142 205 118 213 88 104 70 164 124 158
"gene_8684" 676 791 689 648 749 730 335 480 467 685 820 763
"gene_8685" 533 539 617 422 286 387 498 982 629 212 214 201
"gene_8686" 1079 751 1092 2381 1768 2403 1765 1709 1824 1135 2138 1892
"gene_8687" 2840 3063 3628 4217 4613 5073 2865 2622 2936 2841 3123 3209
"gene_8688" 221 218 256 176 203 182 174 170 210 184 252 179
"gene_8689" 688 547 356 332 394 336 398 539 547 338 386 595
"gene_8690" 1032 1488 1239 902 877 916 1181 1269 1051 855 841 905
"gene_8691" 355 312 281 217 249 156 211 353 156 259 218 250
"gene_8692" 642 579 508 546 367 363 495 406 480 404 440 448
"gene_8693" 312 296 233 358 319 319 309 216 246 277 277 248
"gene_8694" 590 603 590 528 568 444 293 415 491 302 288 271
"gene_8695" 625 740 724 583 507 525 784 875 807 923 811 538
"gene_8696" 388 267 301 239 308 542 192 186 156 221 245 202
"gene_8697" 88 101 132 84 65 85 57 50 84 63 68 76
"gene_8698" 131 138 121 138 231 166 88 70 103 175 181 175
"gene_8699" 89 98 74 20 15 27 29 40 42 79 50 30
"gene_8700" 151 203 246 377 351 349 333 433 221 102 148 114
"gene_8701" 501 398 289 262 209 213 263 267 144 484 525 472
"gene_8702" 257 233 307 338 345 451 419 369 497 344 406 212
"gene_8703" 454 407 508 681 368 408 528 567 487 768 764 745
"gene_8704" 12 11 16 12 11 11 15 30 16 6 14 16
"gene_8705" 440 413 423 303 242 311 386 505 476 319 391 281
"gene_8706" 2796 2392 2682 2378 2098 2500 2763 3764 4075 2320 2632 3231
"gene_8707" 128 129 131 95 156 116 153 127 154 129 149 121
"gene_8708" 298 303 295 391 435 533 386 474 321 295 241 238
"gene_8709" 105 130 114 46 42 34 61 60 25 74 87 50
"gene_8710" 676 605 661 612 627 755 871 612 786 810 940 982
"gene_8711" 7 8 4 9 5 4 0 0 0 0 0 0
"gene_8712" 31 27 22 1 1 4 2 8 1 20 25 18
"gene_8713" 1893 1220 1403 1146 1172 1051 914 1055 957 929 955 692
"gene_8714" 10 11 11 21 10 31 15 27 20 31 36 19
"gene_8715" 495 435 372 366 546 524 548 603 560 495 447 445
"gene_8716" 456 317 208 173 227 260 225 219 256 318 402 425
"gene_8717" 949 782 882 1077 788 667 718 818 611 992 1010 1142
"gene_8718" 37 19 7 30 20 30 49 34 62 33 35 30
"gene_8719" 2522 2690 2722 3045 2778 2429 2333 4140 3568 2488 2006 2467
"gene_8720" 1504 1311 1449 1658 1241 1114 1446 1658 1519 859 990 970
"gene_8721" 1022 1054 1278 1063 1262 1041 1493 1784 1876 1021 1119 1704
"gene_8722" 987 834 987 921 870 816 238 305 464 692 591 625
"gene_8723" 230 251 221 175 380 284 152 144 117 197 163 328
"gene_8724" 5 8 5 2 1 5 0 0 0 4 11 4
"gene_8725" 425 452 491 221 211 221 236 261 309 249 250 163
"gene_8726" 297 194 286 192 181 163 143 150 144 94 125 125
"gene_8727" 387 785 528 679 490 548 624 477 648 630 584 829
"gene_8728" 52 55 36 37 43 47 54 35 30 21 23 23
"gene_8729" 0 0 0 2 1 4 2 2 9 2 9 12
"gene_8730" 1243 1012 1149 1245 1078 1247 1016 907 1139 984 1133 1048
"gene_8731" 92 50 51 33 20 15 25 35 24 48 45 47
"gene_8732" 13 13 23 2 3 1 19 18 26 7 15 10
"gene_8733" 500 556 477 635 442 535 442 475 386 367 511 471
"gene_8734" 1187 1124 1358 769 841 823 824 1172 815 908 1073 715
"gene_8735" 71 60 86 47 40 45 64 72 106 100 78 98
"gene_8736" 19 40 61 40 53 54 35 46 92 26 45 27
"gene_8737" 21 48 49 65 44 74 39 35 21 98 64 65
"gene_8738" 40 74 44 74 73 74 40 32 35 30 39 47
"gene_8739" 80 25 77 84 74 81 139 102 125 65 67 69
"gene_8740" 568 415 302 693 617 645 359 392 384 708 688 571
"gene_8741" 15 9 12 28 13 11 8 9 11 23 6 13
"gene_8742" 223 214 216 167 270 164 219 234 265 191 246 235
"gene_8743" 6 1 1 0 0 0 0 0 0 0 0 0
"gene_8744" 0 1 0 0 0 0 0 0 0 0 4 3
"gene_8745" 550 410 422 584 650 764 527 725 630 855 462 700
"gene_8746" 13 14 10 14 19 21 23 12 10 19 7 10
"gene_8747" 736 741 679 802 685 963 944 870 704 875 1089 1142
"gene_8748" 135 125 144 123 217 143 98 121 123 76 61 62
"gene_8749" 411 529 650 305 351 453 333 321 256 184 338 302
"gene_8750" 496 398 492 429 472 472 602 562 630 350 425 376
"gene_8751" 59 56 44 59 90 59 66 24 49 13 23 31
"gene_8752" 35 18 10 34 27 25 16 12 8 52 38 41
"gene_8753" 330 376 318 217 211 337 361 461 314 365 214 353
"gene_8754" 160 112 174 31 61 39 188 148 178 51 69 76
"gene_8755" 66 54 49 38 18 38 52 31 29 109 100 99
"gene_8756" 185 209 152 78 70 132 338 259 249 298 268 342
"gene_8757" 189 116 158 132 151 144 149 134 125 114 102 116
"gene_8758" 88 128 126 95 152 95 89 89 115 149 215 158
"gene_8759" 108 117 78 55 54 48 66 111 57 189 170 136
"gene_8760" 996 1117 986 762 975 757 1424 1281 1407 799 1197 735
"gene_8761" 113 75 121 71 98 58 115 139 139 206 182 150
"gene_8762" 22 28 30 100 56 42 42 80 82 14 18 13
"gene_8763" 109 130 115 88 104 63 66 36 50 112 133 104
"gene_8764" 365 462 394 476 398 363 648 646 793 637 613 547
"gene_8765" 1196 1052 1154 1146 1894 1253 1195 698 926 727 699 790
"gene_8766" 504 405 438 374 362 378 416 424 379 226 310 209
"gene_8767" 150 178 239 83 64 79 79 129 104 109 148 101
"gene_8768" 52 26 39 16 10 5 4 5 12 9 20 20
"gene_8769" 113 116 122 161 165 130 101 119 124 206 143 188
"gene_8770" 399 391 432 303 294 255 231 222 257 180 223 179
"gene_8771" 96 95 87 149 100 92 55 72 62 169 211 173
"gene_8772" 1110 1044 1146 778 1002 1060 1144 897 1279 1258 928 837
"gene_8773" 2407 2296 2032 2739 2409 1804 2615 2078 1872 1359 1591 1696
"gene_8774" 44 48 52 82 53 42 20 39 26 39 56 64
"gene_8775" 6 2 5 0 0 0 15 5 9 2 1 4
"gene_8776" 34 22 17 29 33 21 33 38 48 14 18 22
"gene_8777" 65 42 36 29 18 29 27 17 3 13 36 18
"gene_8778" 718 714 713 1391 1134 1095 1028 1084 1280 541 753 714
"gene_8779" 693 890 744 811 775 714 604 610 585 778 710 844
"gene_8780" 6908 5762 6360 6257 7077 5247 4498 4063 4689 3849 4316 5250
"gene_8781" 453 489 376 583 618 739 509 666 544 490 675 652
"gene_8782" 269 253 294 430 282 199 297 224 199 407 350 240
"gene_8783" 442 608 609 385 365 586 315 421 359 371 418 418
"gene_8784" 1026 941 1164 640 649 700 861 712 952 999 862 816
"gene_8785" 0 0 0 1 0 2 0 4 2 1 0 1
"gene_8786" 113 41 51 19 15 16 56 88 37 72 32 21
"gene_8787" 32 25 37 44 35 20 34 54 43 32 27 30
"gene_8788" 597 625 668 537 570 655 955 930 832 946 1099 1024
"gene_8789" 218 162 242 189 133 129 89 87 109 186 138 177
"gene_8790" 454 391 404 799 615 975 490 531 471 529 562 391
"gene_8791" 64 61 71 129 161 88 52 44 32 61 71 85
"gene_8792" 286 225 245 187 162 210 154 198 76 79 92 65
