"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_10045" 1337 1431 1695 2102 1933 2219 1685 1544 1460 2019 1852 1705
"gene_10046" 32 22 43 67 50 42 41 76 99 93 50 70
"gene_10047" 5013 4190 3440 5021 4357 3075 4338 3968 4552 3897 3458 4084
"gene_10048" 0 0 0 10 13 5 0 0 0 0 0 0
"gene_10049" 28 44 18 7 3 6 5 15 12 7 20 4
"gene_10050" 113 89 85 341 235 243 171 200 168 63 173 90
"gene_10051" 125 103 72 121 147 73 208 127 73 96 103 109
"gene_10052" 1324 1597 1952 3180 3568 2441 2452 2890 2128 3496 3692 3776
"gene_10053" 796 673 994 737 785 877 1087 1208 604 561 543 499
"gene_10054" 988 849 716 1190 1084 1022 1285 1078 1366 831 756 755
"gene_10055" 1107 1444 1504 2276 1924 1735 1770 2142 1662 1344 1601 1604
"gene_10056" 751 498 727 760 747 665 244 318 388 471 284 430
"gene_10057" 169 125 161 113 81 88 130 241 224 77 111 96
"gene_10058" 5142 6332 5346 5405 5170 5603 4618 5362 5341 6289 6162 6505
"gene_10059" 53 54 69 85 91 120 152 92 94 68 33 35
"gene_10060" 70 136 103 108 40 141 56 76 65 52 99 83
"gene_10061" 5 3 1 0 0 0 3 7 5 0 0 0
"gene_10062" 161 153 186 210 185 187 301 258 220 122 99 182
"gene_10063" 121 115 153 189 167 118 52 81 68 353 362 409
"gene_10064" 302 391 470 341 204 332 313 273 388 824 714 790
"gene_10065" 15 1 6 4 7 5 0 0 0 4 4 2
"gene_10066" 86 82 79 107 82 79 13 13 13 38 40 38
"gene_10067" 571 382 491 454 489 578 685 472 473 381 539 542
"gene_10068" 556 579 576 1008 1203 959 842 1005 916 796 633 762
"gene_10069" 552 624 448 350 450 472 340 229 239 431 333 461
"gene_10070" 885 801 1097 985 730 1121 968 1127 1528 991 1007 1062
"gene_10071" 376 219 275 267 269 355 153 181 442 528 412 405
"gene_10072" 57 77 35 13 9 5 48 48 41 5 2 11
"gene_10073" 0 0 0 25 27 42 9 16 16 5 2 0
"gene_10074" 1309 1420 1418 2678 2016 1707 2221 1547 2064 1566 1598 1629
"gene_10075" 2918 2968 3116 2676 3245 2590 3663 4092 4292 4228 3914 3600
"gene_10076" 276 139 302 366 459 346 256 329 216 274 84 193
"gene_10077" 21 22 5 7 2 2 0 0 0 1 4 5
"gene_10078" 200 229 191 749 570 620 573 472 258 318 343 191
"gene_10079" 2076 2404 1881 1461 1548 1450 1626 2100 1870 1352 1816 2254
"gene_10080" 127 75 88 93 68 83 168 75 87 387 265 218
"gene_10081" 0 0 0 6 0 2 10 15 5 0 0 0
"gene_10082" 344 388 331 483 505 562 342 281 410 488 488 530
"gene_10083" 73 117 78 148 181 192 190 76 177 85 101 91
"gene_10084" 67 153 81 9 15 26 111 85 98 140 96 84
"gene_10085" 151 110 162 172 137 169 95 124 105 84 52 43
"gene_10086" 4925 5056 4845 5258 5396 4155 5208 5010 4261 3725 3839 4673
"gene_10087" 955 1301 1238 1799 1593 1947 1264 1306 1732 815 775 773
"gene_10088" 601 481 724 708 490 507 605 531 460 607 829 688
"gene_10089" 506 187 325 327 235 241 430 337 346 665 795 578
"gene_10090" 4340 3702 3872 4707 4510 3802 4430 4584 4090 5142 5138 4976
"gene_10091" 450 335 269 942 970 1361 642 414 559 282 462 401
"gene_10092" 7 10 5 1 4 0 13 6 8 18 25 4
"gene_10093" 144 132 133 79 88 125 135 121 117 290 158 176
"gene_10094" 386 407 550 699 621 809 626 1045 726 670 685 625
"gene_10095" 128 207 294 211 116 215 168 155 107 78 196 168
"gene_10096" 2662 2895 2908 2063 3396 2618 2755 2664 2582 3860 2709 3252
"gene_10097" 1 4 8 0 0 0 0 0 0 0 0 0
"gene_10098" 201 67 85 72 60 82 230 108 166 114 98 161
"gene_10099" 1439 1454 1124 705 1200 937 2045 2717 1930 1245 1294 1579
"gene_10100" 498 428 453 305 341 370 386 364 391 373 286 420
"gene_10101" 1755 1456 1359 1913 2332 2296 2804 2011 2157 1780 1919 1622
"gene_10102" 1587 1454 1849 1499 1248 1413 1802 1407 1665 2996 2444 2493
"gene_10103" 99 105 67 97 104 101 50 72 80 62 84 57
"gene_10104" 4760 4182 3885 3405 3856 3804 3152 3182 3016 5190 3117 3667
"gene_10105" 105 138 59 219 177 252 56 76 68 319 137 380
"gene_10106" 2816 2132 2485 1800 1665 1743 2819 2693 3136 3291 3624 3656
"gene_10107" 180 193 216 228 231 193 475 296 250 172 252 250
"gene_10108" 529 503 566 145 181 604 418 438 354 293 569 367
"gene_10109" 48 35 15 79 54 53 18 11 58 28 19 19
"gene_10110" 782 1213 1032 681 867 759 846 972 540 568 530 449
"gene_10111" 174 194 244 171 185 228 169 329 322 199 202 127
"gene_10112" 3867 4050 3578 4153 3622 3086 2980 3584 2485 2393 2655 3053
"gene_10113" 8 16 10 4 5 4 8 5 5 10 24 12
"gene_10114" 1193 743 1005 702 896 860 719 975 621 649 728 801
"gene_10115" 3617 2753 3529 6372 5939 5121 3726 4170 3897 4862 4964 5260
"gene_10116" 4696 4483 4733 5168 4813 7135 4933 4157 5632 3459 3938 4890
"gene_10117" 53 53 74 60 85 62 110 138 65 47 73 32
"gene_10118" 1958 1973 1796 2147 1932 1877 1695 1961 1904 3087 2272 1685
"gene_10119" 58 151 108 63 53 84 30 34 34 58 83 87
"gene_10120" 434 348 298 382 242 501 478 342 287 733 452 601
"gene_10121" 328 284 318 215 248 279 187 231 126 687 633 493
"gene_10122" 1922 1876 2088 2335 2903 2408 2387 1931 3838 1827 2133 2032
"gene_10123" 756 745 753 304 293 425 559 812 953 893 799 904
"gene_10124" 661 1509 1124 2167 2264 2259 1447 1493 1648 1981 1665 1610
"gene_10125" 121 186 104 164 147 142 54 47 26 108 84 90
"gene_10126" 13 36 28 75 68 82 92 87 95 41 56 39
"gene_10127" 2 8 4 59 39 46 5 1 1 23 13 22
"gene_10128" 39 81 79 98 82 136 24 44 50 11 18 5
"gene_10129" 48 26 30 4 8 19 47 45 15 11 10 10
"gene_10130" 418 380 526 205 355 248 313 373 478 404 480 410
"gene_10131" 248 385 281 479 568 435 450 642 682 275 282 131
"gene_10132" 91 100 99 109 98 101 176 92 162 119 128 228
"gene_10133" 2498 3126 2909 3232 4162 2404 2307 2928 2953 3041 2386 3518
"gene_10134" 3142 2394 2175 1794 1741 1892 1839 1370 1596 2143 1994 1800
"gene_10135" 76 42 50 16 14 44 60 51 48 73 81 85
"gene_10136" 196 304 286 384 484 395 216 302 414 202 254 302
"gene_10137" 32 48 46 4 0 2 21 9 12 1 0 5
"gene_10138" 1799 1894 1921 4739 3476 3904 4566 3900 4944 3394 3592 3307
"gene_10139" 1524 1358 1728 2214 2333 2164 1372 1779 1859 2328 2028 1785
"gene_10140" 1487 1618 1100 2009 1633 1271 2073 2944 3301 1790 1435 1799
"gene_10141" 255 187 246 285 339 183 92 187 272 290 356 313
"gene_10142" 0 0 0 3 1 4 8 19 3 0 0 0
"gene_10143" 4612 3104 4422 4000 3938 3943 5159 3820 4088 3118 3383 2903
"gene_10144" 1480 1556 1801 1244 1477 1419 2177 2090 2058 2030 1790 1550
"gene_10145" 19 13 36 53 82 83 42 54 43 45 34 23
"gene_10146" 12459 11188 11116 9665 12729 11042 8733 10279 9127 10789 9932 8918
"gene_10147" 16 10 10 6 12 17 10 6 4 6 4 1
"gene_10148" 732 550 438 681 712 905 1343 932 1222 811 1114 805
"gene_10149" 595 404 244 333 379 350 419 413 527 294 392 255
"gene_10150" 1539 1790 1472 1103 1767 1325 2264 1547 3436 2031 2141 2242
"gene_10151" 497 457 462 752 873 511 433 485 470 468 442 531
"gene_10152" 51 19 35 27 41 28 36 47 21 42 72 90
"gene_10153" 914 1080 958 1241 1379 1366 1353 1238 1131 1213 1691 2063
"gene_10154" 7947 6541 4522 5929 5824 6221 7283 7892 8119 7492 5999 5564
"gene_10155" 382 319 390 171 258 248 376 403 509 187 181 168
"gene_10156" 281 201 143 638 488 501 462 468 335 342 592 545
"gene_10157" 212 203 193 125 204 224 190 210 231 258 212 177
"gene_10158" 35 17 45 53 47 46 91 82 191 19 37 32
"gene_10159" 170 234 329 311 184 265 141 156 181 139 148 159
"gene_10160" 1853 1825 1816 2499 1950 2291 1909 1621 1954 2029 1708 1892
"gene_10161" 961 929 916 493 596 772 465 523 427 785 725 816
"gene_10162" 3376 4067 5405 5033 3452 3595 3613 2734 3240 3096 3030 3734
"gene_10163" 2556 3048 2696 2243 2642 1776 2044 2500 2453 2779 2952 2296
"gene_10164" 2053 2602 2163 1582 1627 1785 1851 2109 1933 2250 1662 2046
"gene_10165" 193 190 191 235 173 248 205 190 181 125 97 175
"gene_10166" 13246 11401 12282 11315 10710 13419 17235 14651 16688 7092 9838 8344
"gene_10167" 11 1 4 18 7 8 13 10 12 0 0 0
"gene_10168" 1953 1679 2969 2067 1915 1602 1745 1701 1999 1478 1442 1553
"gene_10169" 84 55 91 116 147 125 133 222 243 202 193 192
"gene_10170" 633 542 471 701 697 809 624 1095 717 342 468 345
"gene_10171" 1941 2118 1570 872 1029 1094 1138 1177 1633 724 787 840
"gene_10172" 135 136 116 44 51 114 144 165 119 78 138 75
"gene_10173" 35 62 60 10 23 21 72 65 51 8 15 7
"gene_10174" 22 22 46 8 10 2 12 16 17 30 48 33
"gene_10175" 4307 5851 4526 4324 4370 3749 3919 3744 4370 3325 5428 5236
"gene_10176" 1666 1618 1487 1508 1749 1649 1755 2792 2216 1062 1008 1189
"gene_10177" 179 128 178 105 107 118 172 162 168 190 173 154
"gene_10178" 5 4 4 21 39 23 13 20 4 13 21 13
"gene_10179" 537 549 421 364 392 254 685 689 962 977 1202 1162
"gene_10180" 1 1 6 0 0 1 0 0 0 16 19 16
"gene_10181" 8284 6288 8778 5090 4703 5933 7322 7055 9488 7047 6984 6435
"gene_10182" 438 489 460 601 759 631 823 616 682 830 936 865
"gene_10183" 212 333 239 154 186 170 123 119 81 236 88 136
"gene_10184" 4773 5137 4728 6810 8748 5172 4831 5648 5413 6655 4666 6075
"gene_10185" 475 376 445 529 562 538 244 182 170 341 426 401
"gene_10186" 8231 8028 6484 10115 9601 9475 9193 10239 9173 8380 8641 9294
"gene_10187" 1988 2149 1670 2578 1845 1875 1365 1964 1468 2209 2781 3280
"gene_10188" 33 53 65 7 2 4 7 6 5 24 68 48
"gene_10189" 1061 799 615 1488 1225 1489 939 894 999 1312 1211 835
"gene_10190" 595 378 445 239 285 301 255 252 187 335 356 578
"gene_10191" 2581 2235 2313 1936 2429 2223 2618 2664 2690 2975 2164 2644
"gene_10192" 2907 2430 2627 2630 2329 2222 2274 2473 2825 2408 2928 2437
"gene_10193" 562 234 322 107 75 103 236 198 225 275 214 260
"gene_10194" 535 595 481 343 397 352 1101 829 656 601 761 662
"gene_10195" 618 593 831 918 840 922 509 415 493 557 779 752
"gene_10196" 4039 3281 3152 2575 3331 3013 2564 3338 2644 2570 2905 2507
"gene_10197" 10 12 15 10 8 9 12 10 11 40 18 26
"gene_10198" 44 46 63 41 53 41 101 49 24 227 112 127
"gene_10199" 3621 2838 3187 1656 1567 1690 2581 2369 1900 2936 2978 2149
"gene_10200" 775 502 508 324 359 337 273 402 256 419 287 324
"gene_10201" 3313 5055 4560 3845 4722 4193 2548 2287 3492 5474 5510 4401
"gene_10202" 1605 1580 1926 961 1151 1018 921 880 1047 1672 1649 1703
"gene_10203" 2273 2221 2022 2230 1772 2082 1658 1755 1607 1556 2219 1533
"gene_10204" 365 412 330 536 682 511 485 316 381 210 285 350
"gene_10205" 193 184 235 142 131 156 187 195 156 227 191 142
"gene_10206" 3192 2453 2023 2616 3427 2745 2662 2357 2308 3101 3047 2716
"gene_10207" 33 35 53 36 30 13 34 38 50 47 36 48
"gene_10208" 972 707 718 705 693 855 967 878 709 548 413 442
"gene_10209" 297 330 262 275 354 402 242 207 150 248 219 325
"gene_10210" 78 129 144 140 185 115 89 88 68 65 143 99
"gene_10211" 1505 1019 1551 1119 1089 1307 1496 1625 1735 740 697 825
"gene_10212" 5 2 3 28 38 12 8 0 5 5 4 1
"gene_10213" 1 0 1 6 4 5 18 8 5 17 10 10
"gene_10214" 111 101 84 82 80 51 96 131 161 107 55 111
"gene_10215" 335 418 556 101 165 160 500 414 500 373 295 460
"gene_10216" 56 56 68 55 38 48 36 54 56 32 88 119
"gene_10217" 830 804 788 672 901 702 1118 1123 1553 806 1041 742
"gene_10218" 4 3 5 44 32 33 21 36 31 28 17 28
"gene_10219" 1015 967 570 518 273 498 491 495 238 276 271 133
"gene_10220" 285 244 353 253 273 264 419 395 379 834 684 692
"gene_10221" 172 195 248 122 124 129 206 218 173 278 362 219
"gene_10222" 2214 2179 2485 1942 1358 2078 2435 1913 2402 2701 2467 2608
"gene_10223" 391 279 194 295 299 330 403 505 465 94 162 233
"gene_10224" 1232 1230 1342 714 759 916 751 981 950 1147 1241 1210
"gene_10225" 2930 2181 3011 2794 2967 2936 2356 2722 2267 2127 2145 2554
"gene_10226" 1253 1449 1577 1682 1539 1738 2199 1785 2094 2400 1710 2361
"gene_10227" 117 142 97 122 132 159 225 159 141 160 136 148
"gene_10228" 150 325 193 368 331 243 195 276 164 147 141 118
"gene_10229" 891 765 915 908 1157 959 999 891 895 791 481 932
"gene_10230" 375 293 285 320 296 377 472 408 248 363 299 272
"gene_10231" 2216 2612 2424 2326 3956 3883 2335 3148 3242 2221 2261 2151
"gene_10232" 1684 1128 1450 1149 1332 992 1006 828 1066 1610 1845 1758
"gene_10233" 26 27 18 8 14 19 15 10 20 46 33 13
"gene_10234" 1 1 1 0 0 0 30 8 12 2 7 0
"gene_10235" 3936 4031 3036 3207 3283 3129 2866 3540 3535 2955 2705 2386
"gene_10236" 157 182 121 110 117 90 42 61 27 75 78 52
"gene_10237" 160 108 126 56 90 136 114 47 245 43 50 67
"gene_10238" 493 507 493 700 703 909 490 584 470 549 584 627
"gene_10239" 464 389 576 632 695 512 442 428 469 391 539 622
"gene_10240" 1240 1138 1144 1545 1059 1305 1304 1473 1133 873 1195 1169
"gene_10241" 3027 2727 3066 1695 2711 2034 1682 1947 1632 1563 3223 2225
"gene_10242" 24 49 36 96 159 136 51 57 64 119 275 175
"gene_10243" 6 1 3 24 8 19 0 0 0 13 12 14
"gene_10244" 1048 527 973 612 615 552 690 644 657 742 852 777
"gene_10245" 0 0 0 0 0 0 2 8 2 0 0 0
"gene_10246" 1933 1921 1764 2595 2276 2236 3412 2502 1960 2848 2064 2879
"gene_10247" 1969 2647 2076 2373 2149 2628 3108 2641 1733 1545 1575 1587
"gene_10248" 350 452 466 465 399 412 465 227 384 149 318 316
"gene_10249" 218 122 173 83 61 56 72 69 78 104 130 141
"gene_10250" 955 995 734 290 385 330 658 546 658 399 511 590
"gene_10251" 821 685 579 354 511 456 430 477 378 497 570 406
"gene_10252" 213 202 258 150 176 168 244 167 155 218 299 320
"gene_10253" 2431 2055 2691 1083 1067 1319 1808 1975 2470 1865 1702 1903
"gene_10254" 1673 1722 1297 1099 1144 898 801 762 924 2122 1902 1380
"gene_10255" 768 535 472 648 668 658 265 498 340 310 553 539
"gene_10256" 19 42 22 13 15 26 35 27 75 14 47 15
"gene_10257" 222 184 184 105 48 83 299 185 171 105 102 105
"gene_10258" 3823 3162 3320 3674 4566 4124 5156 5826 5776 3444 3912 3782
"gene_10259" 27 36 55 21 32 28 33 22 21 27 63 41
"gene_10260" 377 344 430 479 533 624 306 361 595 362 516 444
"gene_10261" 198 208 221 262 338 268 229 228 245 284 319 265
"gene_10262" 833 1028 515 582 601 673 545 509 330 383 278 389
"gene_10263" 141 99 122 167 111 189 181 122 149 199 540 387
"gene_10264" 39 56 25 52 49 72 139 162 173 80 138 106
"gene_10265" 1 8 4 10 9 7 36 13 23 0 0 0
"gene_10266" 3221 3958 4112 4126 5224 3032 2578 2712 2459 5736 3831 3729
"gene_10267" 564 632 532 1188 985 1060 612 523 1019 584 627 590
"gene_10268" 615 462 322 432 647 692 244 376 277 528 525 623
"gene_10269" 289 323 342 289 167 131 458 416 601 268 226 182
"gene_10270" 675 503 611 619 513 601 612 689 739 475 495 532
"gene_10271" 260 423 282 194 246 224 458 335 501 205 219 192
"gene_10272" 227 239 175 276 228 207 179 239 305 161 216 233
"gene_10273" 2553 2535 3075 2764 2352 2552 2744 3567 2330 2730 2705 2729
"gene_10274" 10 6 10 0 0 0 0 0 0 5 8 16
"gene_10275" 10 1 2 0 0 0 6 7 4 0 1 3
"gene_10276" 1458 1468 1708 2115 2095 2007 1699 1968 1705 1608 2132 1774
"gene_10277" 1727 1418 1527 1124 1010 1083 1108 1146 1036 809 1093 1127
"gene_10278" 5150 4806 3890 5379 8221 6652 5241 5585 4210 5919 7342 6638
"gene_10279" 10 0 14 0 0 0 5 11 2 12 18 24
"gene_10280" 520 445 362 1001 878 807 339 338 312 505 575 659
"gene_10281" 142 171 132 127 104 96 83 65 44 209 214 162
"gene_10282" 298 266 203 176 255 183 207 324 372 358 350 333
"gene_10283" 714 621 790 758 1036 851 955 830 721 530 389 569
"gene_10284" 27 60 52 44 17 28 49 72 68 30 21 35
"gene_10285" 1427 1520 1508 1082 1260 1854 2378 1588 2002 1504 1379 1336
"gene_10286" 1308 1778 1535 1417 1605 1680 2098 2822 3045 703 828 854
"gene_10287" 924 1128 1211 1016 763 860 659 538 521 548 561 537
"gene_10288" 797 969 765 555 589 638 644 706 585 501 512 695
"gene_10289" 45 29 27 118 97 73 44 27 34 15 9 16
"gene_10290" 992 1069 713 1008 1108 1353 870 881 861 1716 1674 1310
"gene_10291" 319 304 231 479 332 379 469 425 412 248 253 220
"gene_10292" 485 595 621 552 764 942 765 752 707 482 515 867
"gene_10293" 111 102 68 51 65 85 20 42 33 62 20 40
"gene_10294" 67 78 54 95 55 53 33 80 55 22 26 29
"gene_10295" 0 0 0 5 4 8 11 2 11 7 2 3
"gene_10296" 42 38 64 31 19 18 9 13 14 13 42 35
"gene_10297" 920 745 552 470 522 536 556 475 579 807 683 721
"gene_10298" 1016 1050 1087 786 625 663 311 325 488 692 565 845
"gene_10299" 6174 6052 5225 4555 4464 5381 5090 5108 4937 3888 3745 3230
"gene_10300" 297 262 305 821 635 558 219 318 358 218 225 246
"gene_10301" 824 898 886 1373 1608 1615 647 999 1093 1224 1519 1113
"gene_10302" 1741 1364 1959 1983 2113 1671 2233 2245 2139 747 708 893
"gene_10303" 2330 2360 2597 2401 2088 2350 2102 1936 2303 1690 1716 1627
"gene_10304" 2657 2536 2385 2747 2582 2089 2180 2419 2284 2755 2659 2710
"gene_10305" 442 709 857 516 347 336 312 402 255 1068 785 563
"gene_10306" 368 336 329 300 205 189 234 208 368 550 438 423
"gene_10307" 16 44 74 35 38 39 62 66 79 12 10 12
"gene_10308" 2226 2654 2102 2187 2058 2053 2502 2695 2335 2124 2521 2229
"gene_10309" 85 47 114 91 119 72 124 121 75 55 29 64
"gene_10310" 1545 1803 1900 1637 1659 1393 2015 1918 2191 1371 1707 1892
"gene_10311" 832 366 654 548 368 429 502 513 673 584 674 645
"gene_10312" 181 173 133 186 180 215 265 244 204 168 159 123
"gene_10313" 2 7 8 0 0 0 1 2 0 9 7 5
"gene_10314" 558 579 812 846 419 463 530 719 711 641 630 636
"gene_10315" 1708 1638 1534 1552 1609 1448 1908 1850 1516 2196 1958 2055
"gene_10316" 0 0 0 0 0 0 4 6 2 0 0 0
"gene_10317" 3587 4436 4449 4743 3563 3458 4703 4007 4613 4006 3464 3634
"gene_10318" 128 284 274 429 301 393 113 190 238 310 396 392
"gene_10319" 61 33 96 27 45 81 22 36 39 67 64 52
"gene_10320" 3803 4828 3422 4027 4515 3633 3974 4973 3595 5410 4579 5712
"gene_10321" 381 413 433 269 303 304 292 173 319 115 212 167
"gene_10322" 3040 2390 2363 3430 3967 5326 1638 2359 2548 3150 2509 4337
"gene_10323" 8 21 8 16 21 5 52 18 48 33 42 35
"gene_10324" 173 132 190 263 167 185 311 336 342 178 199 232
"gene_10325" 8140 7881 8315 9290 11193 9560 9290 8162 9782 10668 10022 8287
"gene_10326" 788 854 1162 350 325 287 641 505 699 756 706 758
"gene_10327" 4809 4515 3324 2353 2955 3140 2318 3237 2515 3012 3746 3013
"gene_10328" 4277 4464 4300 4865 5876 4356 3684 3703 3398 3276 2753 5028
"gene_10329" 942 1055 752 1207 1122 1216 733 993 923 1462 1375 1481
"gene_10330" 10 14 16 28 43 41 14 22 18 36 35 29
"gene_10331" 87 113 170 164 170 124 130 159 102 101 56 81
"gene_10332" 1038 887 938 1418 1436 2031 1087 1045 1187 313 502 461
"gene_10333" 912 837 904 854 741 768 970 1004 744 1010 1007 749
"gene_10334" 322 296 307 178 147 235 212 333 198 272 240 216
"gene_10335" 18 33 28 137 252 130 125 85 141 55 87 84
"gene_10336" 59 70 79 22 15 12 122 78 107 60 51 44
"gene_10337" 3163 2790 2708 3072 2647 4015 2751 2611 2632 2928 3014 2661
"gene_10338" 1078 1126 1161 616 733 687 1187 1127 1098 981 1091 1052
"gene_10339" 2041 1601 2742 1386 1922 1734 2259 2380 2218 1821 2411 2474
"gene_10340" 4058 3987 3584 5087 5013 5764 3813 4295 4801 4107 5168 4074
"gene_10341" 0 0 0 40 12 37 0 0 0 1 1 0
"gene_10342" 119 149 135 146 135 143 305 314 373 170 119 245
"gene_10343" 133 79 96 99 74 90 101 61 71 56 78 104
"gene_10344" 1499 1356 1512 2592 2162 1565 1981 1667 1985 1673 1528 1767
"gene_10345" 534 424 746 832 907 1001 974 939 1224 512 1372 942
"gene_10346" 14 18 45 5 1 24 22 22 13 89 94 92
"gene_10347" 1855 1612 1952 984 1481 1139 2356 2431 2064 1606 1372 1274
"gene_10348" 970 986 883 667 841 760 1190 1398 1069 695 825 688
"gene_10349" 29 38 50 3 1 0 55 73 29 50 61 50
"gene_10350" 1115 1163 1241 845 804 1103 1049 1190 1119 878 1235 970
"gene_10351" 548 365 571 390 389 333 194 205 205 230 353 327
"gene_10352" 4116 4332 5045 5645 4994 5990 6586 2667 2677 3530 4399 4282
"gene_10353" 284 439 536 887 587 564 638 778 768 518 345 549
"gene_10354" 102 79 110 87 71 71 239 261 228 229 176 234
"gene_10355" 150 238 344 120 69 102 132 146 112 259 178 252
"gene_10356" 0 0 0 0 0 0 9 4 5 0 0 0
"gene_10357" 1208 2000 1739 2208 1976 2418 1879 2024 1855 1861 1418 1396
"gene_10358" 1905 1954 2008 1679 2069 2050 2273 2028 1773 3044 2190 2273
"gene_10359" 1293 1378 987 1082 795 899 581 568 556 695 647 584
"gene_10360" 335 316 339 703 636 616 565 586 575 801 575 513
"gene_10361" 125 132 129 43 45 51 99 99 119 37 59 66
"gene_10362" 3032 3038 2545 3886 4850 4602 3428 3347 2828 3745 4147 4050
"gene_10363" 133 128 138 88 163 180 80 196 170 61 156 75
"gene_10364" 476 358 275 595 691 329 235 314 371 244 224 263
"gene_10365" 378 307 358 148 233 118 312 271 350 247 292 299
"gene_10366" 606 641 374 952 1005 1061 987 1152 1069 1363 1381 1581
"gene_10367" 54 67 78 48 72 40 19 23 28 35 27 55
"gene_10368" 76 76 61 52 52 45 47 48 39 35 17 39
"gene_10369" 28 35 53 21 34 28 6 9 4 27 35 15
"gene_10370" 407 512 427 789 987 635 708 657 1095 1011 1093 814
"gene_10371" 218 328 327 194 150 142 343 462 362 315 296 248
"gene_10372" 710 825 879 1090 1035 835 1032 928 947 1061 1042 1116
"gene_10373" 65 61 47 95 79 118 290 335 205 58 71 57
"gene_10374" 106 135 96 127 42 130 94 84 92 51 70 39
"gene_10375" 2395 2606 4507 2097 1711 1193 2140 1875 2359 2393 2485 2783
"gene_10376" 56 76 23 72 36 38 46 39 20 19 11 5
"gene_10377" 276 322 272 167 105 144 308 342 440 450 381 478
"gene_10378" 288 260 152 422 282 533 219 224 288 321 243 362
"gene_10379" 165 159 142 50 41 56 247 188 128 104 98 116
"gene_10380" 2984 2136 1973 1628 1804 1553 1533 1601 1270 1036 1255 807
"gene_10381" 439 554 513 315 287 312 428 441 311 322 438 476
"gene_10382" 2748 1520 2528 2465 2412 2260 1386 1747 2007 1519 1532 1822
"gene_10383" 5869 5683 5255 4069 5057 5032 4539 3312 4728 6570 6470 7010
"gene_10384" 151 172 184 132 110 122 165 168 125 206 185 198
"gene_10385" 325 289 264 159 129 105 341 393 396 243 266 387
"gene_10386" 0 0 0 0 1 2 4 2 2 19 1 7
"gene_10387" 167 256 208 332 313 317 207 203 225 265 280 259
"gene_10388" 885 1024 935 1176 1212 1025 1438 1859 1405 1868 1159 1182
"gene_10389" 1625 1671 1453 2273 2745 2513 1765 1795 1924 1447 1375 1445
"gene_10390" 116 56 85 116 61 83 59 96 99 170 155 116
"gene_10391" 68 133 93 76 70 56 125 131 115 73 42 43
"gene_10392" 4 18 14 0 13 4 8 15 12 6 0 11
"gene_10393" 141 153 196 150 183 130 55 93 109 104 40 95
"gene_10394" 107 93 79 56 24 59 125 118 139 127 158 188
"gene_10395" 1390 1256 1161 1176 1145 979 1795 1400 1260 1143 1205 1169
"gene_10396" 904 881 780 827 682 786 982 925 1044 886 840 1038
"gene_10397" 1312 1410 921 1283 1262 1378 1572 1324 1462 1257 1179 1273
"gene_10398" 6394 8364 7077 4692 5012 5058 6513 8295 8451 5948 5598 5206
"gene_10399" 48 34 22 72 65 108 56 52 42 103 158 130
"gene_10400" 502 647 602 676 796 803 847 998 1205 1338 845 993
"gene_10401" 1588 2591 1795 2262 2098 2255 1838 2779 1872 1629 1582 1764
"gene_10402" 1225 1730 1389 1342 1237 1395 904 955 1273 1065 1052 1342
"gene_10403" 373 397 337 514 394 570 474 442 428 372 613 299
"gene_10404" 120 170 230 47 69 78 104 147 162 118 89 172
"gene_10405" 1544 1501 1371 1234 1042 1177 2066 1487 1533 1376 1382 1428
"gene_10406" 278 313 265 332 238 245 193 172 153 233 184 181
"gene_10407" 126 206 243 362 330 388 264 156 131 313 275 274
