"TP1_1" "TP1_2" "TP1_3" "TP2_1" "TP2_2" "TP2_3" "TP3_1" "TP3_2" "TP3_3" "TP4_1" "TP4_2" "TP4_3"
"gene_9742" 8001 10351 13007 5012 6577 6342 5726 7373 5504 6025 12229 7837
"gene_9743" 66 103 66 105 87 95 168 215 146 53 101 94
"gene_9744" 382 281 195 228 295 246 489 630 385 464 388 274
"gene_9745" 396 185 129 337 175 238 151 140 194 245 290 256
"gene_9746" 3688 5414 4935 4257 5444 4517 2933 3054 2440 4608 5745 5192
"gene_9747" 995 1242 1473 1104 1649 1689 1780 1534 1237 1044 1510 928
"gene_9748" 460 619 675 344 275 350 403 271 461 504 748 430
"gene_9749" 1114 1253 1284 1195 1289 1332 1644 1653 1943 1375 1387 1183
"gene_9750" 641 876 527 565 493 494 512 805 650 665 592 539
"gene_9751" 308 292 174 322 352 519 215 396 295 481 372 455
"gene_9752" 1 4 5 3 8 4 5 9 4 0 0 0
"gene_9753" 7 15 7 0 0 0 27 26 35 4 2 1
"gene_9754" 0 0 0 0 0 0 16 32 6 13 20 25
"gene_9755" 25 22 57 24 36 20 18 20 10 96 85 80
"gene_9756" 385 317 292 213 188 378 414 442 367 407 735 821
"gene_9757" 154 140 485 71 146 45 32 49 68 183 166 165
"gene_9758" 215 157 181 445 588 415 177 326 209 189 345 209
"gene_9759" 15536 16520 17207 13391 13135 9894 10820 11955 10877 10002 9320 13455
"gene_9760" 104 122 122 87 95 140 96 99 95 96 136 72
"gene_9761" 55 61 17 34 28 31 3 3 4 4 5 5
"gene_9762" 2409 2445 2363 1476 1984 1690 2381 2465 2789 2044 2185 2374
"gene_9763" 623 441 387 373 196 180 289 311 406 388 452 255
"gene_9764" 1302 1520 1434 1144 965 735 510 452 465 521 790 738
"gene_9765" 955 1005 1248 661 759 805 949 1323 824 801 888 806
"gene_9766" 2293 3572 2724 3220 3105 2934 3647 3761 2791 2947 2925 2757
"gene_9767" 2641 3281 3206 1478 1673 1591 2575 2878 2494 1472 1829 1574
"gene_9768" 740 900 734 1553 1675 1425 1436 1415 1590 1294 1033 1360
"gene_9769" 2681 2229 2690 1919 1748 1741 1843 1875 1728 2065 1881 2745
"gene_9770" 480 443 308 1100 1005 1104 1047 609 927 749 415 624
"gene_9771" 802 728 997 917 322 645 964 1005 820 915 1275 1257
"gene_9772" 170 63 143 64 43 107 70 42 67 87 30 109
"gene_9773" 1012 1093 1222 882 803 643 877 1260 1184 772 761 820
"gene_9774" 726 697 1043 1599 851 1511 899 709 706 537 754 825
"gene_9775" 390 462 415 135 82 75 155 238 164 107 177 277
"gene_9776" 2315 2790 2603 1768 1682 1436 2264 1827 1488 2830 2805 3232
"gene_9777" 2196 1978 1914 2365 2689 2142 1912 2275 1377 1995 1845 1687
"gene_9778" 45 62 73 16 50 29 38 26 55 7 20 5
"gene_9779" 378 513 466 637 448 673 550 442 689 842 596 862
"gene_9780" 1 15 3 13 56 9 25 4 5 20 53 22
"gene_9781" 135 129 139 183 171 134 31 46 78 26 33 74
"gene_9782" 3175 3513 3488 4326 4006 3797 4640 3396 3714 2416 2630 2666
"gene_9783" 1594 1930 1738 2532 2174 2687 2581 2655 2627 2078 2485 2358
"gene_9784" 402 325 314 153 123 202 165 158 197 261 468 355
"gene_9785" 805 685 802 822 613 592 1003 889 1160 750 1098 1013
"gene_9786" 921 940 1020 1019 612 1130 1027 909 1105 955 894 965
"gene_9787" 0 0 0 39 44 31 16 10 18 17 5 9
"gene_9788" 35563 34838 25931 28208 25766 36790 23082 17008 20515 19963 22779 14890
"gene_9789" 42 47 63 38 51 66 23 16 24 79 80 75
"gene_9790" 27 12 16 15 9 14 22 6 27 21 21 8
"gene_9791" 21 15 13 8 16 18 6 10 16 13 3 13
"gene_9792" 1928 2221 2681 2113 2228 1688 2193 2093 2054 2035 2465 2174
"gene_9793" 10004 9961 8806 7041 6422 7629 7273 8966 8787 7695 8118 7905
"gene_9794" 2140 2319 1682 1594 1675 1892 1729 1318 2118 2590 2211 2236
"gene_9795" 2379 1776 2554 2443 2396 3068 2171 2498 3267 3281 4104 3192
"gene_9796" 100 104 55 85 51 80 18 19 7 27 56 48
"gene_9797" 378 316 308 469 658 255 685 805 645 173 325 283
"gene_9798" 36 67 28 13 38 12 118 140 240 139 59 26
"gene_9799" 5253 4598 4357 4771 3814 4304 3416 3543 5178 2484 3975 4055
"gene_9800" 135 142 110 8 18 17 43 30 32 2 14 1
"gene_9801" 169 88 87 68 89 43 222 335 293 157 150 140
"gene_9802" 0 0 0 5 10 14 0 0 0 12 15 10
"gene_9803" 159 96 48 361 355 335 95 93 80 169 253 295
"gene_9804" 1646 1831 1959 1651 1805 1619 1830 1915 1525 3315 2375 2865
"gene_9805" 3368 3445 4115 2558 3509 2274 3979 4275 4213 2864 3057 2599
"gene_9806" 150 189 116 107 53 138 62 111 42 136 119 186
"gene_9807" 1083 861 920 484 558 562 723 540 477 536 215 546
"gene_9808" 654 644 416 662 1025 805 697 619 880 740 967 781
"gene_9809" 7 13 22 15 6 4 8 15 11 23 7 11
"gene_9810" 947 404 565 1154 1127 1031 729 511 557 985 940 760
"gene_9811" 1 0 3 2 6 23 1 0 5 30 23 16
"gene_9812" 866 612 845 431 379 272 558 395 441 594 604 729
"gene_9813" 156 148 100 234 340 420 74 193 88 156 81 89
"gene_9814" 255 313 193 255 215 125 290 141 259 303 319 325
"gene_9815" 117 166 151 471 395 517 459 248 320 229 326 261
"gene_9816" 11 29 10 5 0 2 4 0 0 5 7 7
"gene_9817" 458 263 223 635 777 796 414 587 385 515 538 819
"gene_9818" 179 191 231 40 47 36 15 15 81 299 109 185
"gene_9819" 21 3 16 3 2 5 0 0 0 0 0 0
"gene_9820" 129 52 144 68 56 57 78 63 80 35 43 55
"gene_9821" 45 57 54 47 45 48 32 120 56 34 20 35
"gene_9822" 1173 1142 937 1381 1608 1015 644 622 597 366 222 615
"gene_9823" 156 144 212 91 82 69 94 161 63 291 155 173
"gene_9824" 74 93 66 102 57 67 99 116 95 92 211 123
"gene_9825" 36 38 37 19 15 24 1 2 7 3 2 0
"gene_9826" 1889 1716 1425 2905 1755 1648 1383 1784 1425 1638 1818 1073
"gene_9827" 299 694 567 477 685 610 1151 994 1214 454 433 692
"gene_9828" 3768 5339 5356 4168 3645 4485 3484 4006 3649 4581 5220 5317
"gene_9829" 84 77 51 18 21 6 30 103 59 30 18 32
"gene_9830" 0 0 0 6 14 15 4 5 6 48 34 59
"gene_9831" 3755 3052 3149 7291 5052 4604 4536 4155 3255 3656 4778 5902
"gene_9832" 13 19 11 13 2 2 15 18 5 0 0 0
"gene_9833" 2708 3849 3468 1984 2531 2705 2154 2267 2064 1544 1620 1465
"gene_9834" 645 923 888 568 716 847 1130 552 848 664 618 574
"gene_9835" 252 298 186 400 234 285 255 91 74 383 579 414
"gene_9836" 849 938 768 978 1204 1249 549 577 517 499 656 515
"gene_9837" 1145 1663 1379 1844 2923 1896 1751 1817 1594 1670 1429 1420
"gene_9838" 0 0 0 0 0 0 5 14 1 3 16 4
"gene_9839" 2357 3687 3363 3127 2645 3314 2667 3171 2311 2428 2375 2736
"gene_9840" 22 9 13 13 35 5 4 4 7 11 97 15
"gene_9841" 4175 4456 4865 6739 5412 5868 6727 6148 7052 3815 3779 4123
"gene_9842" 61 42 65 137 133 119 191 456 153 101 139 172
"gene_9843" 5651 4906 5719 4732 3820 3950 4641 4538 3985 3467 4725 4979
"gene_9844" 334 418 317 345 281 169 170 315 282 481 523 482
"gene_9845" 0 0 0 0 0 0 1 0 7 0 0 0
"gene_9846" 4866 4290 3077 2775 3286 2400 2976 2616 2536 3269 2661 2609
"gene_9847" 1222 1656 1022 791 834 875 836 730 825 1536 1144 1086
"gene_9848" 9638 7463 6606 14368 8087 8273 11164 10419 10125 9253 6795 9368
"gene_9849" 16 20 9 4 13 16 19 17 28 15 16 27
"gene_9850" 42 49 105 8 11 11 11 9 15 27 20 12
"gene_9851" 18 18 10 125 53 55 9 19 22 18 18 19
"gene_9852" 504 418 551 442 395 389 512 408 563 823 590 492
"gene_9853" 28 24 7 65 76 84 49 22 20 14 11 22
"gene_9854" 1815 2094 1983 1520 1656 1830 2094 2488 2446 2552 2365 2555
"gene_9855" 381 388 520 198 211 159 506 437 372 217 270 312
"gene_9856" 5135 5713 4255 5141 6208 6382 6101 7935 5934 7185 6945 7065
"gene_9857" 10714 8746 7742 9241 10534 9493 8533 8706 7267 14104 11406 10628
"gene_9858" 5171 5311 4261 4854 3579 4174 3998 5195 4914 4026 4063 4097
"gene_9859" 142 217 150 271 241 315 146 164 164 152 195 292
"gene_9860" 3869 3054 3345 2879 3657 2518 3011 2500 3037 1709 1632 2004
"gene_9861" 811 713 895 1218 1700 1639 806 775 932 1261 1218 1076
"gene_9862" 0 0 0 5 0 2 0 0 0 5 4 7
"gene_9863" 2161 2106 1795 2369 2472 2580 2673 2148 2437 3685 3768 3758
"gene_9864" 32 47 32 134 154 137 101 159 165 213 133 154
"gene_9865" 41 33 15 39 18 35 23 34 29 18 17 25
"gene_9866" 331 282 163 364 479 311 175 143 189 375 458 436
"gene_9867" 378 256 205 203 142 177 57 84 63 158 206 264
"gene_9868" 87 73 96 173 161 256 378 311 201 95 72 50
"gene_9869" 2885 3064 2910 4855 4751 5695 4667 5247 5338 3735 4465 4504
"gene_9870" 3168 3891 3208 3059 2641 2618 2212 2207 2500 2625 2414 1833
"gene_9871" 829 792 1039 611 751 616 542 796 635 1044 1115 1332
"gene_9872" 1031 876 936 841 998 781 940 890 860 645 615 508
"gene_9873" 1381 1388 1595 2416 2643 2454 1744 1538 1588 1821 1882 1815
"gene_9874" 4179 4883 4521 3714 2963 3844 4608 3054 4095 2660 2635 3161
"gene_9875" 87 68 85 104 126 82 111 136 61 154 163 178
"gene_9876" 165 306 291 576 415 515 477 446 291 392 328 165
"gene_9877" 163 96 165 76 100 56 139 111 123 62 61 50
"gene_9878" 259 308 402 369 395 319 319 313 154 365 398 374
"gene_9879" 1617 1485 1241 1305 1035 1227 1270 1303 1060 1410 1578 1797
"gene_9880" 256 336 289 170 195 85 250 154 256 117 181 175
"gene_9881" 3232 3650 2833 3244 2531 2395 3407 1719 2299 2898 2993 2990
"gene_9882" 5 1 2 18 38 14 0 0 0 10 17 27
"gene_9883" 1807 1325 2022 3046 3214 3587 3013 2657 2766 3509 3010 3817
"gene_9884" 1583 1516 1639 2945 2919 3145 2051 1796 2539 1783 1599 1576
"gene_9885" 243 209 217 258 393 275 288 341 391 263 440 244
"gene_9886" 1185 992 809 1539 1375 1474 1328 1491 1417 386 725 423
"gene_9887" 316 382 521 1127 632 882 221 217 287 473 515 559
"gene_9888" 115 57 75 34 42 47 117 101 53 84 55 79
"gene_9889" 921 835 845 1255 1209 1113 1021 788 808 953 1065 930
"gene_9890" 0 0 0 0 0 0 2 2 2 0 0 0
"gene_9891" 2114 2986 2895 1627 1455 1596 2016 1704 2547 1421 1425 1368
"gene_9892" 8660 8650 8597 7408 8318 8825 9593 8329 12932 7558 8275 7218
"gene_9893" 41 34 17 101 130 133 39 54 61 78 65 33
"gene_9894" 0 0 0 9 5 7 0 0 0 7 2 3
"gene_9895" 6 8 9 0 0 0 34 25 10 0 0 0
"gene_9896" 3927 4931 4304 5641 6521 5855 4955 5137 4861 3385 3824 3237
"gene_9897" 4486 4575 3101 2194 2591 2418 1531 1152 1382 2181 1703 1926
"gene_9898" 472 482 303 268 194 134 205 144 107 154 76 137
"gene_9899" 3 2 5 0 0 0 1 1 15 0 0 0
"gene_9900" 2189 2063 2008 2605 2391 2411 1524 1157 1080 2739 2944 2160
"gene_9901" 233 197 135 275 242 316 163 103 123 105 90 68
"gene_9902" 1564 1245 1208 1097 1113 1453 2388 2461 2481 1590 1693 1497
"gene_9903" 4 7 8 1 5 13 30 15 8 4 0 4
"gene_9904" 0 0 0 27 23 11 34 16 18 0 0 0
"gene_9905" 980 936 965 923 737 819 1184 1383 1241 1214 1272 1127
"gene_9906" 12052 11779 11973 17457 13778 16607 19968 18291 17933 17616 21055 19654
"gene_9907" 171 216 217 297 315 514 120 185 167 297 279 229
"gene_9908" 2485 1928 1555 3076 3178 2481 3105 2592 3039 3136 2887 2859
"gene_9909" 110 56 118 181 194 138 90 64 44 229 175 166
"gene_9910" 2838 3686 3315 2158 2737 2480 3121 2876 2705 2858 3367 3571
"gene_9911" 764 461 685 794 833 795 1035 547 1478 338 466 775
"gene_9912" 893 973 844 1794 2241 2114 1135 1595 1732 1338 1086 1249
"gene_9913" 1002 735 1034 2139 1439 1951 1740 1648 2112 1692 2126 2313
"gene_9914" 304 182 162 154 205 255 163 254 180 126 81 23
"gene_9915" 32 17 37 11 15 8 7 29 4 27 35 3
"gene_9916" 577 445 559 148 185 234 632 649 417 329 400 382
"gene_9917" 258 391 196 372 375 255 202 178 334 369 312 201
"gene_9918" 7 6 4 0 0 0 0 0 0 0 0 0
"gene_9919" 291 309 254 109 143 216 425 392 489 380 535 498
"gene_9920" 1145 1015 1174 2342 1604 2658 1697 1939 1844 1938 1876 2124
"gene_9921" 603 368 537 326 379 224 174 102 135 422 415 448
"gene_9922" 53 54 36 55 56 47 12 42 22 19 13 43
"gene_9923" 6523 5077 6111 4443 4390 4457 5052 7054 5011 6337 6811 5364
"gene_9924" 2577 2281 3187 1345 1943 1932 2151 2005 2421 2349 1730 2489
"gene_9925" 102 28 74 21 34 25 62 106 69 66 30 19
"gene_9926" 4315 4869 7010 5664 5393 5139 5459 6377 7489 4905 5103 5245
"gene_9927" 1908 1561 2573 1332 1236 1263 1716 1579 1269 1916 1992 2024
"gene_9928" 25 22 17 0 0 0 6 3 15 5 13 28
"gene_9929" 1291 1082 1789 1409 918 1151 1579 1615 1981 1238 1307 1323
"gene_9930" 3855 3212 3684 1680 3207 2318 2984 3648 2908 1700 2303 2124
"gene_9931" 9 2 2 50 26 35 1 0 1 0 0 0
"gene_9932" 231 307 300 261 220 263 190 223 196 528 322 419
"gene_9933" 0 0 0 5 7 5 18 10 8 0 0 0
"gene_9934" 3695 3141 3626 3824 2916 3363 5469 3186 3522 2595 2891 2654
"gene_9935" 15 9 15 0 0 0 0 0 0 0 0 0
"gene_9936" 407 659 196 570 822 284 553 533 586 257 332 370
"gene_9937" 1234 1025 1097 524 604 769 1219 1155 727 1114 1629 1199
"gene_9938" 124 125 161 138 180 255 189 184 338 45 76 32
"gene_9939" 267 247 255 209 177 198 129 141 286 225 209 279
"gene_9940" 141 85 134 116 128 96 258 175 218 100 188 155
"gene_9941" 38 35 65 28 7 15 43 27 25 43 85 49
"gene_9942" 5278 4946 4571 4043 4074 4936 4784 4456 6524 2815 2544 2652
"gene_9943" 5413 4835 4941 7025 8046 7934 5297 7912 5985 5479 4583 6747
"gene_9944" 1811 1656 2810 2606 2372 1975 3049 3177 2503 2739 2136 2277
"gene_9945" 2251 2312 2335 701 1039 1115 1320 1123 1277 2039 1635 1608
"gene_9946" 1135 813 895 959 1071 977 975 1185 840 1016 885 948
"gene_9947" 257 265 285 353 405 405 538 526 468 349 527 350
"gene_9948" 6805 11609 8788 7390 9479 7592 8373 7568 10473 9998 11015 8449
"gene_9949" 44 59 95 156 94 116 297 218 247 79 61 72
"gene_9950" 9344 9553 9763 13109 8375 9745 8843 6824 10329 11677 9067 8788
"gene_9951" 22 64 65 28 25 23 38 182 78 48 68 58
"gene_9952" 684 464 505 1166 1147 676 649 577 720 911 610 494
"gene_9953" 2738 3132 3284 4434 3282 4541 4538 5045 4111 4843 4387 3724
"gene_9954" 783 1170 1401 1085 771 600 2030 1620 1708 2116 1720 1962
"gene_9955" 558 531 867 1175 948 975 1348 1270 1405 897 1075 1156
"gene_9956" 47 47 46 26 8 28 21 37 26 2 4 15
"gene_9957" 6345 4572 5042 5722 5747 5570 5827 4798 5871 4744 7157 5683
"gene_9958" 677 433 423 665 655 632 603 725 492 1289 1282 1324
"gene_9959" 2573 2709 2519 1287 1352 1617 2096 2528 1560 1693 2053 1690
"gene_9960" 9356 8151 8076 6565 7536 7210 6702 6893 6391 9082 8180 6762
"gene_9961" 835 605 1159 601 780 590 375 523 375 1155 862 752
"gene_9962" 3311 3655 3295 2678 2249 2381 2932 3035 3452 3690 4421 3471
"gene_9963" 116 120 102 165 164 168 212 155 252 311 186 329
"gene_9964" 507 431 330 267 320 195 360 316 318 488 127 98
"gene_9965" 6220 10008 8817 9207 10241 8525 11177 15178 10667 13221 12504 10839
"gene_9966" 626 423 525 445 371 429 527 423 596 367 425 560
"gene_9967" 4349 4755 4526 1963 2428 2193 5446 5421 4565 3206 4301 4233
"gene_9968" 88 67 73 41 31 80 122 71 72 200 169 132
"gene_9969" 1160 1131 1046 902 672 638 724 711 1059 585 482 515
"gene_9970" 375 237 227 76 75 37 165 187 77 275 399 318
"gene_9971" 56 46 94 222 348 266 114 108 76 218 347 285
"gene_9972" 1170 1125 1363 695 1273 1074 1173 1251 1354 1348 1165 1422
"gene_9973" 1215 1375 1140 1148 1211 1160 1275 1379 1245 940 853 1096
"gene_9974" 6187 8293 7556 9745 9590 9864 9010 9231 8170 6260 6577 5968
"gene_9975" 1930 1332 1949 2295 1998 2094 1677 1510 2223 1717 1819 1135
"gene_9976" 1235 1176 1207 1356 990 1047 661 1136 1119 777 1034 922
"gene_9977" 805 1144 1213 1984 1663 1964 725 618 744 1229 1053 1133
"gene_9978" 16 25 7 45 77 92 35 5 19 62 45 25
"gene_9979" 6 0 7 0 0 0 0 0 0 0 0 0
"gene_9980" 1095 684 1137 1257 1166 1221 1136 1201 888 820 968 858
"gene_9981" 5 11 14 0 0 0 0 0 0 0 0 0
"gene_9982" 175 198 210 305 317 186 222 330 315 261 193 191
"gene_9983" 28 19 38 0 0 0 0 0 0 1 1 2
"gene_9984" 1458 1152 1216 1154 935 1293 1182 987 1029 856 735 750
"gene_9985" 127 148 98 190 145 172 48 69 77 75 100 108
"gene_9986" 3206 3385 3882 1440 2119 2185 3850 4606 3562 4373 3737 2978
"gene_9987" 27 32 32 153 52 32 103 90 141 102 86 65
"gene_9988" 1187 1555 888 731 791 774 1130 1185 1104 519 659 649
"gene_9989" 1149 1119 1096 1405 1402 1149 1930 1545 1575 1127 938 1298
"gene_9990" 363 275 307 475 330 333 411 446 403 312 443 309
"gene_9991" 338 392 314 603 395 622 267 286 280 390 423 482
"gene_9992" 4675 7467 5017 4253 4626 5926 7308 5189 6062 6896 5192 6895
"gene_9993" 1566 1903 1120 1598 1582 1763 1123 1345 1435 1569 951 1365
"gene_9994" 73 49 65 46 46 35 22 31 17 81 47 78
"gene_9995" 435 484 379 627 458 537 300 359 189 420 319 391
"gene_9996" 5992 8743 4686 8280 6994 7770 7651 7485 8825 3868 3464 4510
"gene_9997" 1225 1894 1455 1153 1276 1055 844 777 901 956 1175 1179
"gene_9998" 1040 935 718 543 398 564 795 704 875 829 801 933
"gene_9999" 16 38 14 0 0 0 37 44 38 58 31 48
"gene_10000" 1556 1075 965 1171 1266 1163 1149 965 1041 1785 1595 1594
"gene_10001" 922 476 770 976 1018 886 987 945 965 656 768 684
"gene_10002" 6 4 3 0 0 0 0 0 0 0 0 0
"gene_10003" 879 1138 854 818 602 865 463 546 584 432 744 865
"gene_10004" 198 183 192 81 146 81 260 242 256 195 144 187
"gene_10005" 212 138 196 167 179 92 154 190 209 76 92 76
"gene_10006" 2140 2275 2189 2338 2392 2469 3545 2686 3102 2505 2815 3250
"gene_10007" 11105 7725 10862 10149 11048 10023 9982 11200 9359 10023 11345 10974
"gene_10008" 1066 868 1055 1070 964 1195 1206 1317 1215 1110 1349 1177
"gene_10009" 6135 5768 8162 14424 8390 11725 7514 13082 8167 11236 10814 11058
"gene_10010" 2304 2393 2428 3380 3287 3095 2382 2190 2283 2202 2925 2523
"gene_10011" 9 6 4 37 36 31 36 25 18 0 0 0
"gene_10012" 304 114 250 287 110 236 14 20 11 39 57 55
"gene_10013" 367 367 460 104 102 109 145 112 137 268 236 261
"gene_10014" 337 261 229 99 68 116 301 287 273 267 286 267
"gene_10015" 1405 1730 1156 1905 1663 1455 1803 1645 1447 1886 1816 2004
"gene_10016" 41 147 76 24 78 50 201 296 375 56 48 96
"gene_10017" 165 133 158 125 163 148 334 188 415 106 113 90
"gene_10018" 84 146 90 38 31 11 189 111 128 83 110 82
"gene_10019" 5 4 4 0 0 0 3 4 8 74 51 79
"gene_10020" 1 15 4 3 2 9 24 13 16 0 0 0
"gene_10021" 457 422 440 235 265 205 387 455 505 305 213 204
"gene_10022" 857 937 781 929 934 948 558 483 546 1230 1167 1355
"gene_10023" 1371 2466 2317 1829 2209 1950 2418 2690 3355 3359 2335 2829
"gene_10024" 1042 945 1131 1571 1801 1660 792 686 866 1347 1184 1182
"gene_10025" 1135 1355 1373 936 1326 1011 842 1027 1197 1155 1273 904
"gene_10026" 614 679 539 1138 1577 1371 614 539 472 1077 1483 1501
"gene_10027" 174 184 186 164 204 206 143 314 140 177 152 53
"gene_10028" 685 832 671 964 829 751 701 1052 808 1291 1016 1276
"gene_10029" 7 6 13 78 76 68 0 0 0 23 20 21
"gene_10030" 361 340 453 57 133 175 303 284 277 68 195 134
"gene_10031" 406 291 286 235 508 629 575 598 679 1007 728 809
"gene_10032" 145 109 130 151 157 255 222 331 327 252 288 258
"gene_10033" 75 56 100 128 125 133 99 98 70 263 124 135
"gene_10034" 792 529 553 949 941 956 849 797 686 1265 1275 1426
"gene_10035" 1575 1739 1555 1125 1417 1374 1543 1339 1607 1490 1307 1225
"gene_10036" 0 0 0 5 2 4 0 0 0 0 2 8
"gene_10037" 8086 8766 10080 7267 7066 8540 10719 9577 12548 7727 8124 7742
"gene_10038" 1791 1107 1744 1623 1083 1848 1198 1671 1197 2029 2559 1857
"gene_10039" 86 73 58 41 50 25 51 93 59 48 25 8
"gene_10040" 8136 7812 8791 6964 6228 6295 5428 5546 4337 6225 6335 7200
"gene_10041" 215 362 288 128 67 97 223 161 194 177 150 246
"gene_10042" 94 59 79 35 29 52 35 76 48 212 141 168
"gene_10043" 347 331 197 148 126 105 51 94 84 106 154 72
"gene_10044" 59 57 67 65 38 95 65 40 33 110 149 150
"gene_10045" 2005 2146 2542 3153 2900 3328 2528 2316 2190 3028 2777 2558
"gene_10046" 47 33 65 100 75 63 61 115 148 140 75 105
"gene_10047" 7519 6285 5160 7531 6535 4613 6506 5952 6828 5845 5186 6125
"gene_10048" 0 0 0 15 19 7 0 0 0 0 0 0
"gene_10049" 43 65 27 11 5 9 7 22 18 10 30 5
"gene_10050" 170 134 127 511 352 365 256 300 252 95 260 135
"gene_10051" 188 155 108 181 220 110 313 191 110 145 155 164
"gene_10052" 1985 2395 2928 4770 5352 3661 3678 4335 3192 5244 5538 5664
"gene_10053" 1195 1010 1491 1105 1177 1315 1630 1813 906 842 815 748
"gene_10054" 1482 1274 1075 1785 1625 1533 1927 1617 2049 1246 1134 1133
"gene_10055" 1660 2165 2255 3414 2886 2602 2655 3214 2493 2016 2402 2405
"gene_10056" 1126 746 1090 1140 1120 997 366 477 582 706 426 645
"gene_10057" 254 187 242 169 121 133 195 361 336 115 166 145
"gene_10058" 7713 9498 8019 8108 7755 8405 6927 8043 8012 9434 9244 9758
"gene_10059" 80 81 104 128 136 180 227 138 141 103 50 52
"gene_10060" 105 204 155 162 60 211 84 115 97 77 149 125
"gene_10061" 8 5 2 0 0 0 5 11 7 0 0 0
"gene_10062" 241 230 279 315 277 281 452 387 330 183 148 274
"gene_10063" 182 172 229 284 251 177 77 121 102 529 544 614
"gene_10064" 453 586 705 511 305 497 470 409 583 1235 1071 1185
"gene_10065" 23 2 9 5 10 8 0 0 0 6 5 4
"gene_10066" 129 123 119 160 124 118 20 20 20 56 60 56
"gene_10067" 856 574 736 681 734 866 1027 708 709 571 809 814
"gene_10068" 834 868 864 1513 1805 1438 1264 1507 1375 1195 950 1144
"gene_10069" 828 935 672 525 675 708 510 344 359 646 500 691
"gene_10070" 1328 1201 1645 1478 1095 1682 1452 1691 2292 1486 1511 1593
"gene_10071" 565 328 413 400 404 533 229 272 663 793 618 608
"gene_10072" 85 115 53 19 14 7 72 72 62 7 4 16
"gene_10073" 0 0 0 38 40 64 14 24 24 8 3 0
"gene_10074" 1964 2130 2127 4016 3024 2560 3332 2321 3096 2349 2396 2444
"gene_10075" 4376 4452 4675 4014 4868 3885 5495 6138 6438 6343 5871 5400
"gene_10076" 414 209 453 549 689 519 385 494 324 411 125 290
"gene_10077" 31 34 7 11 4 4 0 0 0 1 6 7
"gene_10078" 300 344 286 1124 855 930 860 707 386 476 515 286
"gene_10079" 3114 3606 2821 2192 2323 2175 2439 3150 2805 2028 2725 3381
"gene_10080" 191 113 132 139 102 125 253 113 131 581 397 326
"gene_10081" 0 0 0 9 0 3 15 22 7 0 0 0
"gene_10082" 515 583 496 725 757 844 513 422 615 733 733 795
"gene_10083" 109 175 116 223 271 287 285 114 265 128 152 136
"gene_10084" 100 230 122 14 23 39 166 127 147 210 144 125
"gene_10085" 226 165 243 258 205 254 142 185 157 125 77 65
"gene_10086" 7387 7585 7268 7887 8095 6232 7813 7515 6391 5588 5758 7009
"gene_10087" 1433 1951 1857 2698 2390 2921 1895 1959 2598 1223 1163 1160
"gene_10088" 902 722 1086 1063 735 760 908 796 690 911 1244 1033
"gene_10089" 759 281 488 491 352 362 645 505 519 997 1193 866
"gene_10090" 6510 5553 5807 7060 6765 5703 6645 6875 6135 7713 7706 7465
"gene_10091" 675 503 404 1414 1455 2042 963 621 838 423 694 602
"gene_10092" 10 15 7 2 6 0 20 9 13 27 38 6
"gene_10093" 215 198 199 118 132 188 202 181 175 435 237 264
"gene_10094" 579 610 825 1048 931 1214 939 1567 1089 1005 1028 937
"gene_10095" 193 310 441 316 175 322 252 233 161 117 294 253
"gene_10096" 3993 4343 4362 3095 5094 3926 4132 3995 3873 5790 4064 4877
"gene_10097" 2 5 12 0 0 0 0 0 0 0 0 0
"gene_10098" 301 100 128 108 90 123 345 163 249 171 147 241
"gene_10099" 2158 2181 1685 1057 1800 1405 3068 4075 2895 1868 1941 2369
"gene_10100" 747 642 680 458 511 555 579 545 586 560 429 630
"gene_10101" 2633 2184 2039 2870 3498 3445 4205 3016 3235 2670 2879 2433
"gene_10102" 2381 2181 2774 2249 1872 2120 2704 2110 2497 4494 3665 3740
"gene_10103" 148 158 101 145 155 152 75 107 120 93 126 85
"gene_10104" 7140 6273 5828 5108 5784 5705 4728 4773 4525 7785 4675 5501
